Name,"Keyword Preview",Location,"Modified Time","Change Time","Access Time","Created Time",Size,"Flags(Dir)","Flags(Meta)",Known,"MD5 Hash","SHA-256 Hash","MIME Type",Extension
icudt38.dll,"gumic)j
*jGzlj
l%(u
0W?eSOu
;«SDK« W0]
0>-N&
NkOOS
PBIQGeQ=","/img_var1.E01/vol_vol2/Documents and Settings/Administrator/Local Settings/Application Data/Google/Chrome/Application/0.2.149.30/Installer/chrome.7z/Chrome-bin/0.2.149.30/icudt38.dll","2008-09-14 14:20:53 MSD","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",8835072,Allocated,Allocated,unknown,"47e2aade2a0b723ae2810b61d5c549d7","6280862e88239be2e7f6a0d7fcefd0236eb6a1b81389e7b356a4efbe033bc04d",application/x-msdownload,dll
kernel32.dll,"Consult the Windows Installer «SDK« for detailed command line","/img_var1.E01/vol_vol2/WINDOWS/system32/kernel32.dll","2008-04-14 04:11:56 MSD","2008-10-21 04:45:17 MSD","2008-10-30 18:56:39 MSK","2004-08-04 16:00:00 MSD",989696,Allocated,Allocated,unknown,"c24b983d211c34da8fcc1ac38477971d","f4ce4ae026c4da40619ec7a846eb65747d84c5ed88a77c425f545fffd53f1973",application/x-msdownload,dll
wmvcore.dll,"generated by Windows Media «SDK« version %s -->
DiskLowThreshold","/img_var1.E01/vol_vol2/WINDOWS/system32/dllcache/wmvcore.dll","2008-04-14 04:12:58 MSD","2008-10-21 05:02:10 MSD","2008-10-21 05:02:10 MSD","2004-08-04 16:00:00 MSD",2109440,Allocated,Allocated,unknown,"169c85bb507e5f6735a6e798bff38a64","15805f0735f4f133397edb5f66fb6b70fb3b29bebdea60bc7462c377bb318b83",application/x-msdownload,dll
wmic.chm,"CIM Studio (from the WMI «SDK«). You can also write aliases","/img_var1.E01/vol_vol2/WINDOWS/Help/wmic.chm","2004-08-04 16:00:00 MSD","2008-10-20 18:31:08 MSD","2008-10-20 18:27:33 MSD","2004-08-04 16:00:00 MSD",48008,Allocated,Allocated,unknown,"4633831d55445f5829bf3582b47093e6","0714f3dc76cf794a83a708c35ea743812a3046f29677ec820d44bb42b3fdcf89","application/vnd.ms-htmlhelp",chm
A0002925.dll,"for the MSMQ 1.0 «SDK« debug folder:
\«sdk«\debug
Setting","/img_var1.E01/vol_vol2/System Volume Information/_restore{6636DFB4-3563-4401-B767-70A62BFCF4C9}/RP5/A0002925.dll","2004-08-04 16:00:00 MSD","2008-10-21 04:53:15 MSD","2008-10-21 04:43:02 MSD","2004-08-04 16:00:00 MSD",169984,Allocated,Allocated,unknown,"4166d20a79f72ee389a2ffc4eb354f01","ff2f115d1b9d707324e75e5a9cf2a883adc21ae61bf54466153eb1f052b15c18",application/x-msdownload,dll
SO01568_.WMF-slack,"Q0OV
Windows Media Format «SDK« (%s)
Q0OS","/img_var1.E01/vol_vol2/Program Files/Microsoft Office/CLIPART/PUB60COR/SO01568_.WMF-slack","1998-03-10 00:54:28 MSK","2008-10-28 19:47:51 MSK","2008-10-28 19:47:51 MSK","1998-03-10 00:54:28 MSK",2896,Allocated,Allocated,unknown,,,application/octet-stream,wmf-slack
wtsapi32.dll,"Windows Terminal Server «SDK« APIs
FileVersion
5.1.2600","/img_var1.E01/vol_vol2/WINDOWS/SoftwareDistribution/Download/cf8ec753e88561d2ddb53e183dc05c3e/wtsapi32.dll","2008-04-14 04:12:10 MSD","2008-10-21 03:43:22 MSD","2008-10-21 04:54:33 MSD","2008-04-14 04:12:10 MSD",18432,Allocated,Allocated,unknown,"0e2735281fbb9a764d5584c2a5dcba59","b1eff5d7bfddfec3a3e5b2f17a6a0f3f47c344a64ab57e6918b4dec094fc9444",application/x-msdownload,dll
A0000985.dll,"Consult the Windows Installer «SDK« for detailed command line","/img_var1.E01/vol_vol2/System Volume Information/_restore{6636DFB4-3563-4401-B767-70A62BFCF4C9}/RP5/A0000985.dll","2004-08-04 16:00:00 MSD","2008-10-21 04:44:15 MSD","2008-10-21 01:38:12 MSD","2004-08-04 16:00:00 MSD",983552,Allocated,Allocated,unknown,"888190e31455fad793312f8d087146eb","0a7841f14197177f69d120fe92c55cbb3506b73449e42198ab03432dcbe7f251",application/x-msdownload,dll
ShellUI.MST,"Microsoft Office Visio «SDK« DocumentationSDK Documentation","/img_var1.E01/vol_vol2/WINDOWS/Installer/{90120000-0030-0000-0000-0000000FF1CE}/ShellUI.MST","2008-10-28 19:54:58 MSK","2008-10-28 19:54:58 MSK","2008-10-28 19:54:58 MSK","2008-10-28 19:54:58 MSK",61952,Allocated,Allocated,unknown,"538dff26d7b292c766ea493b6109bbe9","c80d6ae6126e7192edb8f87c7d48b6e9baa8ce0e227e8007a180e5cad4c3a0ab","application/x-ms-installer",mst
dx8vb.dll,"Software\Microsoft\Directx «SDK«
%.2X
%.4X
%.8X
kiid_idi","/img_var1.E01/vol_vol2/WINDOWS/ServicePackFiles/i386/dx8vb.dll","2008-04-14 04:11:52 MSD","2008-10-21 04:57:54 MSD","2008-10-21 04:57:54 MSD","2008-04-14 04:11:52 MSD",1227264,Allocated,Allocated,unknown,"688a920e2f3e15f0e1ae61d26f8339ee","19149f082f3ca68aa893adaf0309e5e6c8ea8710c0fe2040f95e8da5a329f846",application/x-msdownload,dll
pintlgs.imd,"fK`Vt:nE
zbQw
_`fby
Uuyzjqv
«Sdk«\
Yxun
vnhj{tv[
xp`ou
oyUv|x","/img_var1.E01/vol_vol2/WINDOWS/SoftwareDistribution/Download/cf8ec753e88561d2ddb53e183dc05c3e/lang/pintlgs.imd","2007-01-01 23:06:59 MSK","2008-10-21 03:43:15 MSD","2008-10-21 05:01:00 MSD","2007-01-01 23:06:59 MSK",10011497,Allocated,Allocated,unknown,"4a057af7f5168193aa1e3c25041971dd","c38f915f17c40070f435398c3714a32d60779f8e3fe06e9780f868621ffb8280",application/octet-stream,imd
dxdiagn.dll,"against the appropriate «SDK« for the installed runtime","/img_var1.E01/vol_vol2/WINDOWS/ServicePackFiles/i386/dxdiagn.dll","2008-04-14 04:11:52 MSD","2008-10-21 04:59:26 MSD","2008-10-21 04:59:25 MSD","2008-04-14 04:11:52 MSD",2113536,Allocated,Allocated,unknown,"57e51c6347165622c69d456b96b1eb46","ca50a8f65866455e2ae899b0d8c0837d7c626dbd8c508fc2ae74dc2a6259595e",application/x-msdownload,dll
f0424488_UPDATE_EXE,"F79E
SVW`
SVW3
u }%
_^][
«Sdk«#SO
Z0Oi
L00/
iN|?
j<j5
_^][","/img_var1.E01/vol_vol2/$CarvedFiles/1/f0424488_UPDATE_EXE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",745984,Unallocated,Unallocated,unknown,"7d89b7526fcbc3fe42c2f9af49442252","5851a8c7eb798859fb66329f5ceffe8a631b823b9d7f82c8d491b85aa0c10eff",application/x-msdownload,
f0451080_UPDATE_EXE,"F79E
SVW`
SVW3
u }%
_^][
«Sdk«#SO
Z0Oi
L00/
iN|?
j<j5
_^][","/img_var1.E01/vol_vol2/$CarvedFiles/1/f0451080_UPDATE_EXE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",745984,Unallocated,Unallocated,unknown,"7d89b7526fcbc3fe42c2f9af49442252","5851a8c7eb798859fb66329f5ceffe8a631b823b9d7f82c8d491b85aa0c10eff",application/x-msdownload,
dx8vb.dll,"Software\Microsoft\Directx «SDK«
%.2X
%.4X
%.8X
kiid_idi","/img_var1.E01/vol_vol2/WINDOWS/$NtServicePackUninstall$/dx8vb.dll","2004-08-04 16:00:00 MSD","2008-10-21 04:37:30 MSD","2008-10-21 04:37:30 MSD","2008-10-21 04:37:29 MSD",1227264,Allocated,Allocated,unknown,"125bfdc4a39766bf2334be2fc33a5318","ce03eea837a0b9c4b0d1bd25ab105e9b30a8a89b48e9c459ded876b19df774d9",application/x-msdownload,dll
dxdiagn.dll,"against the appropriate «SDK« for the installed runtime","/img_var1.E01/vol_vol2/WINDOWS/$NtServicePackUninstall$/dxdiagn.dll","2004-08-04 16:00:00 MSD","2008-10-21 04:40:49 MSD","2008-10-21 04:40:49 MSD","2008-10-21 04:40:48 MSD",2113536,Allocated,Allocated,unknown,"acc3d7d867010e03d862ab9764e42550","39bb487b0ab598d74cafd3fcda03079eda36a75471aee9547f1a65713e7369fa",application/x-msdownload,dll
update.exe,"F79E
SVW`
SVW3
u }%
_^][
«Sdk«#SO
Z0Oi
L00/
iN|?
j<j5
_^][","/img_var1.E01/vol_vol2/WINDOWS/SoftwareDistribution/Download/8cac00e8efc87d728c0261686f85c975/update/update.exe","2007-11-30 15:39:18 MSK","2008-10-30 05:11:24 MSK","2008-10-30 14:01:46 MSK","2008-10-30 05:11:21 MSK",755576,Allocated,Allocated,unknown,"0ff4e4e0dd01e7872d9c2013560fd4a7","fadc30d8a636762c424ff4f49d528f22d59c46c20c24c5c4b73badb4deb5e8a1",application/x-dosexec,exe
"26C097A9392F8C541AD42E89B7909073.mof","Please refer to the Platform «SDK« documentation for additional","/img_var1.E01/vol_vol2/WINDOWS/system32/wbem/AutoRecover/26C097A9392F8C541AD42E89B7909073.mof","2008-10-21 05:03:44 MSD","2008-10-21 05:03:44 MSD","2008-10-21 05:03:44 MSD","2008-10-21 01:35:34 MSD",2775948,Allocated,Allocated,unknown,"9721dac6ce36f28822abc7ba0aae6cd6","88e3bd09d8f03260790b05d77fd4836763de88454bff5bc7c9bbb6013350d179",text/plain,mof
A0000094.PNF,"32771
«sdk«\admin
«sdk«\asp
«sdk«\asp\applications
«sdk«\asp","/img_var1.E01/vol_vol2/System Volume Information/_restore{6636DFB4-3563-4401-B767-70A62BFCF4C9}/RP3/A0000094.PNF","2008-10-20 18:30:54 MSD","2008-10-20 18:31:08 MSD","2008-10-20 18:30:54 MSD","2008-10-20 18:30:54 MSD",971036,Allocated,Allocated,unknown,"30ea69150343d5fde9447c5a9ad8a856","dfb9e871d81171298300763631a748da88d311b4abacd53c450b03bcb759bdfc",application/octet-stream,pnf
flash.ocx,"\remote -I ..\..\..\sorenson\«SDK«\Sorenson -I ..\..\..\so","/img_var1.E01/vol_vol2/WINDOWS/system32/Macromed/Flash/flash.ocx","2004-08-04 16:00:00 MSD","2008-10-21 01:35:52 MSD","2008-10-30 19:47:05 MSK","2008-10-21 01:35:52 MSD",832872,Allocated,Allocated,unknown,"1240074b72b4f6f2d6aee92db1d29aed","b35b628580870ae8b2a5358b672ebd6dd8085819be23be22907b64a923f1fce5",application/x-msdownload,ocx
"2CE64FBD51953C097BB5470043A6DAF9.mof","Rights topic in the Platform «SDK« Base Services documentation","/img_var1.E01/vol_vol2/WINDOWS/system32/wbem/AutoRecover/2CE64FBD51953C097BB5470043A6DAF9.mof","2008-10-21 01:35:38 MSD","2008-10-21 01:35:38 MSD","2008-10-21 01:35:38 MSD","2008-10-21 01:35:38 MSD",44266,Allocated,Allocated,unknown,"8ae5b3163672cf4d46f8af3afb4b107e","0bda6f797f43d244e4691e652cfdcd04e361e4ab75a9f2e3e5945a6132f586bb",text/plain,mof
000001bf.query-slack,"Files\VMware\VMware Tools\Guest «SDK«\lib\win32\vmGuestLibJava","/img_var1.E01/vol_vol2/WINDOWS/pchealth/helpctr/OfflineCache/Professional_32#0409/000001bf.query-slack","2008-10-21 05:05:54 MSD","2008-10-21 05:05:54 MSD","2008-10-21 05:05:54 MSD","2008-10-21 05:05:54 MSD",1436,Allocated,Allocated,unknown,,,application/octet-stream,query-slack
msmqconw.chm,"Software Development Kit («SDK«). For more information on","/img_var1.E01/vol_vol2/WINDOWS/ServicePackFiles/i386/msmqconw.chm","2004-08-04 16:00:00 MSD","2008-10-21 04:59:46 MSD","2008-10-21 04:59:46 MSD","2008-10-21 03:26:52 MSD",488023,Allocated,Allocated,unknown,"c211a3d9333d49487b31276be8f77420","dd30248ecf58aa51f443e93e47c4001ce0ee3e39eb16e8f43ee9fd2c64600bb1","application/vnd.ms-htmlhelp",chm
msmqocm.dll,"for the MSMQ 1.0 «SDK« debug folder:
\«sdk«\debug
Setting","/img_var1.E01/vol_vol2/WINDOWS/ServicePackFiles/i386/msmqocm.dll","2008-04-14 04:12:00 MSD","2008-10-21 05:00:33 MSD","2008-10-21 05:00:33 MSD","2008-04-14 04:12:00 MSD",170496,Allocated,Allocated,unknown,"44f429a5f40afe9e5218393aa2d7d820","1aff59e091051ef58ba586106cd9bcd5ad8d4f428ec69b185d48115a8a349dc8",application/x-msdownload,dll
OBJECTS.DATA,"Please refer to the Platform «SDK« documentation for additional","/img_var1.E01/vol_vol2/System Volume Information/_restore{6636DFB4-3563-4401-B767-70A62BFCF4C9}/RP3/snapshot/Repository/FS/OBJECTS.DATA","2008-10-21 02:38:22 MSD","2008-10-21 02:38:22 MSD","2008-10-21 02:38:55 MSD","2008-10-21 02:38:51 MSD",5120000,Allocated,Allocated,unknown,"ef72a6b8c39cef79c92fb682f15e9722","168a298c11e5da1858994e919de388f790f53fc1399adb499fdf1a3279421072",application/octet-stream,data
"_REGISTRY_MACHINE_SOFTWARE","4571EA3}
Windows Media «SDK« HTTP Source Plugin
Inpr","/img_var1.E01/vol_vol2/System Volume Information/_restore{6636DFB4-3563-4401-B767-70A62BFCF4C9}/RP3/snapshot/_REGISTRY_MACHINE_SOFTWARE","2008-10-21 02:38:46 MSD","2008-10-21 02:38:46 MSD","2008-10-21 02:38:46 MSD","2008-10-21 02:38:45 MSD",9023488,Allocated,Allocated,unknown,"9e9ceba4ab8615a97cec47b63cabd69b","b1e85fd4475a436c80701a7a00060ecf64f53658e65b1081533e7f02819adbbd","application/x.windows-registry",
_REGISTRY_MACHINE_SYSTEM,"Files\VMware\VMware Tools\VSock «SDK«\bin\win32\vsocklib.dll
VMCI","/img_var1.E01/vol_vol2/System Volume Information/_restore{6636DFB4-3563-4401-B767-70A62BFCF4C9}/RP3/snapshot/_REGISTRY_MACHINE_SYSTEM","2008-10-21 02:38:47 MSD","2008-10-21 02:38:47 MSD","2008-10-21 02:38:47 MSD","2008-10-21 02:38:46 MSD",3678208,Allocated,Allocated,unknown,"9f926eb696fac6e67f6d89503b8f7771","10ff02e226abf6cdd0e4bb3401664acbc2713dfa440c143a27a9bb570e5db0ac","application/x.windows-registry",
msncli.exe,"Rs$'
n.i>
a72*}
w}\(
ikd-
=«sdk«
Y&_E
cKus
?y(u4""
-0|<j
JNE'\1","/img_var1.E01/vol_vol2/WINDOWS/ServicePackFiles/i386/msncli.exe","2004-08-04 16:00:00 MSD","2008-10-21 04:54:19 MSD","2008-10-21 04:54:15 MSD","2008-10-21 03:27:10 MSD",11053008,Allocated,Allocated,unknown,"c010ec2378bfbed7d652cf9982a34ae2","e7937ce7374fc1f198b56e75b8bb6344a4776d33d89b8a1aea2ab94506c2e258",application/x-msdownload,exe
dx8vb.dll,"Software\Microsoft\Directx «SDK«
%.2X
%.4X
%.8X
kiid_idi","/img_var1.E01/vol_vol2/WINDOWS/system32/dx8vb.dll","2008-04-14 04:11:52 MSD","2008-10-21 04:50:13 MSD","2008-10-21 04:50:13 MSD","2004-08-04 16:00:00 MSD",1227264,Allocated,Allocated,unknown,"688a920e2f3e15f0e1ae61d26f8339ee","19149f082f3ca68aa893adaf0309e5e6c8ea8710c0fe2040f95e8da5a329f846",application/x-msdownload,dll
dxdiagn.dll,"against the appropriate «SDK« for the installed runtime","/img_var1.E01/vol_vol2/WINDOWS/system32/dxdiagn.dll","2008-04-14 04:11:52 MSD","2008-10-21 05:01:28 MSD","2008-10-21 05:01:28 MSD","2004-08-04 16:00:00 MSD",2113536,Allocated,Allocated,unknown,"57e51c6347165622c69d456b96b1eb46","ca50a8f65866455e2ae899b0d8c0837d7c626dbd8c508fc2ae74dc2a6259595e",application/x-msdownload,dll
msnmsgs.msi,"D#h#-
K0	*
DE,,2
@Q^H
lO1TF
«sDK«;[|/
CqR.
6sQtW
Vee+SF~
Vf9mdQ","/img_var1.E01/vol_vol2/WINDOWS/ServicePackFiles/i386/msnmsgs.msi","2004-08-04 16:00:00 MSD","2008-10-21 04:53:45 MSD","2008-10-21 04:53:43 MSD","2008-10-21 03:27:16 MSD",5080576,Allocated,Allocated,unknown,"1584c314183f4f353ddca2ec045e33af","eabb54f178defc612308f9f1a7d34512a094bf1b5e775f2bbf79d2933d506062","application/x-ms-installer",msi
wmerrenu.dll,"%0
A new version of the «SDK« is needed to play the requested","/img_var1.E01/vol_vol2/WINDOWS/system32/wmerrenu.dll","2004-08-04 16:00:00 MSD","2008-10-20 18:31:10 MSD","2008-10-21 01:40:21 MSD","2004-08-04 16:00:00 MSD",51200,Allocated,Allocated,unknown,"a8e132c8674d7d52945baa8296aefcff","9c561416ba670136865fdd85d3e86d5d258f75a89a621146a7689a390bb6daee",application/x-msdownload,dll
wmerror.dll,"%0
A new version of the «SDK« is needed to play the requested","/img_var1.E01/vol_vol2/WINDOWS/system32/wmerror.dll","2008-04-13 21:23:24 MSD","2008-10-21 05:01:50 MSD","2008-10-21 05:01:50 MSD","2004-08-04 16:00:00 MSD",168448,Allocated,Allocated,unknown,"c1b3cffe4940b5abbb0f89bbd3f76940","41788a7518ae7a500ad6696584503a9d8d3e3f787a36c2a0ae62e7e4e77bb158",application/x-msdownload,dll
"FAAD7D567E76CAB10704AFD7C0488F23.mof","Rights topic in the Platform «SDK« Base Services documentation","/img_var1.E01/vol_vol2/WINDOWS/system32/wbem/AutoRecover/FAAD7D567E76CAB10704AFD7C0488F23.mof","2008-10-21 01:35:38 MSD","2008-10-21 01:35:38 MSD","2008-10-21 01:35:38 MSD","2008-10-21 01:35:38 MSD",61314,Allocated,Allocated,unknown,"3b2088cb65a33b4c09952f5cc081c91b","26cd048c7fbf7e9f729a38fd07e19893817b337c96af4fa7d2ab14b052c7e5e0",text/plain,mof
"3EC317800FF508210BB945C81C0EACE7.mof","Please refer to the Platform «SDK« documentation for additional","/img_var1.E01/vol_vol2/WINDOWS/system32/wbem/AutoRecover/3EC317800FF508210BB945C81C0EACE7.mof","2008-10-21 01:35:35 MSD","2008-10-21 01:35:35 MSD","2008-10-21 01:35:35 MSD","2008-10-21 01:35:35 MSD",1960506,Allocated,Allocated,unknown,"f2e6569f1c5d6b318d897957e5bb67de","ab3065a9d1388b904de0a91f2c07bb3e7ea8f9246cf6450d827068784727ccd1",text/plain,mof
wtsapi32.dll,"Windows Terminal Server «SDK« APIs
FileVersion
5.1.2600","/img_var1.E01/vol_vol2/WINDOWS/system32/wtsapi32.dll","2008-04-14 04:12:10 MSD","2008-10-21 05:31:48 MSD","2008-10-30 18:56:40 MSK","2004-08-04 16:00:00 MSD",18432,Allocated,Allocated,unknown,"0e2735281fbb9a764d5584c2a5dcba59","b1eff5d7bfddfec3a3e5b2f17a6a0f3f47c344a64ab57e6918b4dec094fc9444",application/x-msdownload,dll
A0003022.dll,"against the appropriate «SDK« for the installed runtime","/img_var1.E01/vol_vol2/System Volume Information/_restore{6636DFB4-3563-4401-B767-70A62BFCF4C9}/RP5/A0003022.dll","2004-08-04 16:00:00 MSD","2008-10-21 05:01:28 MSD","2008-10-21 01:38:48 MSD","2004-08-04 16:00:00 MSD",2113536,Allocated,Allocated,unknown,"acc3d7d867010e03d862ab9764e42550","39bb487b0ab598d74cafd3fcda03079eda36a75471aee9547f1a65713e7369fa",application/x-msdownload,dll
wmvcore.dll,"generated by Windows Media «SDK« version %s -->
DiskLowThreshold","/img_var1.E01/vol_vol2/WINDOWS/system32/wmvcore.dll","2004-08-04 16:00:00 MSD","2008-10-21 04:46:05 MSD","2008-10-21 04:34:16 MSD","2004-08-04 16:00:00 MSD",2105344,Unallocated,Allocated,unknown,"bb632fb3c80d1a761355c966ffb6be3c","1bb0cf6fe1a6cfcc52b7665bf82dc5b7643d6abed8a6898e9ace47a3f8097d97",application/x-msdownload,dll
A0003024.dll,"against the appropriate «SDK« for the installed runtime","/img_var1.E01/vol_vol2/System Volume Information/_restore{6636DFB4-3563-4401-B767-70A62BFCF4C9}/RP5/A0003024.dll","2004-08-04 16:00:00 MSD","2008-10-21 05:01:29 MSD","2008-10-21 01:38:36 MSD","2004-08-04 16:00:00 MSD",1689088,Allocated,Allocated,unknown,"d67bdbbda86cc9aeebbaf3217c1717d8","bfd90679a7c2d5e7581f3235947e3e99b93d20f7e96d2e29ec7485ac90da7579",application/x-msdownload,dll
xpsp3res.dll,"A
  Microsoft Platform «SDK«.
: Administrators.
 kernel","/img_var1.E01/vol_vol2/WINDOWS/system32/mui/0401/xpsp3res.dll","2008-04-13 22:39:02 MSD","2008-10-21 05:01:41 MSD","2008-10-21 05:01:41 MSD","2008-04-13 22:39:02 MSD",656896,Allocated,Allocated,unknown,"1ce9bc4699e501c22b4fab79d7f0de01","fc6f2271a202cfdfd4e2fea4d5d7bad0ca5993569df5c810026e04ed568a08e7",application/x-msdownload,dll
sysmain.sdb,"II Setup
DxSetup.exe
DX «SDK«
DirectX 7a Installer
In","/img_var1.E01/vol_vol2/WINDOWS/SoftwareDistribution/Download/cf8ec753e88561d2ddb53e183dc05c3e/sysmain.sdb","2008-04-14 04:15:28 MSD","2008-10-21 03:43:21 MSD","2008-10-21 04:58:45 MSD","2008-04-14 04:15:28 MSD",1202774,Allocated,Allocated,unknown,"9cac3251a58e42848eaef04d0a2b8970","153d5fd14b2a28cf216873e630f2429217c63804b1a89d802de7952c2c3d3209",application/octet-stream,sdb
"88744D2A29102FC88ECF505DD2E984FC.mof","Scripting API in the WMI «SDK« help file for more information","/img_var1.E01/vol_vol2/WINDOWS/system32/wbem/AutoRecover/88744D2A29102FC88ECF505DD2E984FC.mof","2008-10-21 01:35:38 MSD","2008-10-21 01:35:38 MSD","2008-10-21 01:35:38 MSD","2008-10-21 01:35:38 MSD",29386,Allocated,Allocated,unknown,"1bf6fbbcde4d5693787f411c0d2a38de","167bd1c736ff00430528de7eb07f7a5b71ed881a13f64a51a7b3b5758c84e530",text/plain,mof
tgar[1].js-slack,"Files\VMware\VMware Tools\Guest «SDK«\vmGuestLibJava\doc\com\","/img_var1.E01/vol_vol2/Documents and Settings/Administrator/Local Settings/Temporary Internet Files/Content.IE5/S5IV0D2F/tgar[1].js-slack","2008-10-21 02:25:53 MSD","2008-10-21 02:25:53 MSD","2008-10-21 02:25:54 MSD","2008-10-21 02:25:53 MSD",1855,Allocated,Allocated,unknown,,,application/octet-stream,js-slack
logagent.exe,"s
Windows Media Format «SDK« (%s)
0.0.0.0
c\V9
GX1[
wmnetmgr","/img_var1.E01/vol_vol2/WINDOWS/SoftwareDistribution/Download/cf8ec753e88561d2ddb53e183dc05c3e/logagent.exe","2008-04-14 04:12:24 MSD","2008-10-21 03:43:16 MSD","2008-10-21 04:52:09 MSD","2008-04-14 04:12:24 MSD",103936,Allocated,Allocated,unknown,"bcd94f9da821224068213a2c9e3c015e","9d7a208a4571aa2f4ee382441a30ce11e91d34c4a1817b6bef897f0dcbedf4a8",application/x-dosexec,exe
system.adm,"Software Development Kit («SDK«).\n\nNote: Extended error","/img_var1.E01/vol_vol2/WINDOWS/SoftwareDistribution/Download/cf8ec753e88561d2ddb53e183dc05c3e/system.adm","2006-12-31 04:55:54 MSK","2008-10-21 03:43:21 MSD","2008-10-21 04:59:35 MSD","2006-12-31 04:55:54 MSK",1745720,Allocated,Allocated,unknown,"fc8dd4de491635bebef4b0e566bdcece","caa0ed0a1ce920cd229dfb26281fd7aaae49bdc527a9e227d1c9302a2af586da",text/plain,adm
system.chm,"Software Development Kit («SDK«).







Note

		 Extended","/img_var1.E01/vol_vol2/WINDOWS/SoftwareDistribution/Download/cf8ec753e88561d2ddb53e183dc05c3e/system.chm","2004-08-04 16:00:00 MSD","2008-10-21 03:43:21 MSD","2008-10-21 05:00:12 MSD","2008-10-21 03:28:52 MSD",462338,Allocated,Allocated,unknown,"28696f25fd0d5909f4fa325fe371dfe9","75554ce0238247ecb020f1b14ce62588f42a6863fd90cff7d8d4f73512ed9b7f","application/vnd.ms-htmlhelp",chm
xpsp3res.dll,"Identify
 Microsoft Platform «SDK« 
0SeImpersonatePrivilege","/img_var1.E01/vol_vol2/WINDOWS/system32/mui/0404/xpsp3res.dll","2008-04-13 22:39:13 MSD","2008-10-21 05:01:41 MSD","2008-10-21 05:01:41 MSD","2008-04-13 22:39:13 MSD",327680,Allocated,Allocated,unknown,"641fb773ad1370f158a5ae16cc655270","19560d55e870db4eb797ff16e8706611452214f1b4b535a690b8d0f1c5078eda",application/x-msdownload,dll
rtscom.dll,"Mobile PC and Tablet PC «SDK« 1.75
,http://www.microsoft","/img_var1.E01/vol_vol2/Program Files/Common Files/Microsoft Shared/Ink/rtscom.dll","2006-10-27 01:43:02 MSD","2008-10-28 19:51:03 MSK","2008-10-28 19:51:03 MSK","2006-10-27 01:43:02 MSD",155488,Allocated,Allocated,unknown,"1db4f3325262b48e93747a248193dc7f","55aa1900fd94b2e97b0b63af79085307ef9aea9e8b961dddc17d151fe6684e90",application/x-msdownload,dll
xpsp3res.dll,"SeImpersonatePrivilege v sad
 «SDK« pro platformu Microsoft","/img_var1.E01/vol_vol2/WINDOWS/system32/mui/0405/xpsp3res.dll","2008-04-13 22:39:02 MSD","2008-10-21 05:01:41 MSD","2008-10-21 05:01:41 MSD","2008-04-13 22:39:02 MSD",601088,Allocated,Allocated,unknown,"35f77b2d61a96ab6b6d5923bc861e924","e537307a3a79ce317eb82e32e38144ec01951a800ed8c25db2465f190dc0c9c2",application/x-msdownload,dll
OBJECTS.DATA,"Please refer to the Platform «SDK« documentation for additional","/img_var1.E01/vol_vol2/System Volume Information/_restore{6636DFB4-3563-4401-B767-70A62BFCF4C9}/RP4/snapshot/Repository/FS/OBJECTS.DATA","2008-10-21 03:38:28 MSD","2008-10-21 03:38:28 MSD","2008-10-21 03:44:01 MSD","2008-10-21 03:43:59 MSD",5120000,Allocated,Allocated,unknown,"2bee11e6fa7f2088792dcdc68cd92cc5","87a4fb968d5e40e7420b4ef770cbae0dbd8af0a484f46702cb9fe27ddda20d09",application/octet-stream,data
"72F867EF62976CE9F70993FF3E68A4EB.mof","an event, see the Win32 «SDK« documentation for CreateProcess","/img_var1.E01/vol_vol2/WINDOWS/system32/wbem/AutoRecover/72F867EF62976CE9F70993FF3E68A4EB.mof","2008-10-21 01:35:37 MSD","2008-10-21 01:35:37 MSD","2008-10-21 01:35:37 MSD","2008-10-21 01:35:37 MSD",129294,Allocated,Allocated,unknown,"acbc904b527bec0c968e59d6070eed8f","98f3c7d584ac552e9c3eadbd34e0f3eef9f2059cda9f74bf552f52170a7ee2f7",text/plain,mof
BINDER.DLL,"module for the ScanSoft «SDK«
FileVersion
12.0.4518.1014","/img_var1.E01/vol_vol2/Program Files/Common Files/Microsoft Shared/MODI/12.0/BINDER.DLL","2006-10-27 02:04:46 MSD","2008-10-28 19:47:19 MSK","2008-10-28 19:47:19 MSK","2006-10-27 02:04:46 MSD",20296,Allocated,Allocated,unknown,"9f4efbde88a27738b9dfe0f06847b7b6","9002e90cbced2d3a6fd15e27ed8e82a4d4488f707944c7cf993252140d3fbdec",application/x-msdownload,dll
logagent.exe,"s
Windows Media Format «SDK« (%s)
0.0.0.0
c\V9
GX1[
wmnetmgr","/img_var1.E01/vol_vol2/WINDOWS/system32/dllcache/logagent.exe","2008-04-14 04:12:24 MSD","2008-10-21 05:01:55 MSD","2008-10-21 05:01:55 MSD","2004-08-04 16:00:00 MSD",103936,Allocated,Allocated,unknown,"bcd94f9da821224068213a2c9e3c015e","9d7a208a4571aa2f4ee382441a30ce11e91d34c4a1817b6bef897f0dcbedf4a8",application/x-dosexec,exe
